movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female
66,1500000,en,8.822276,1988-02-26,92,Short,11806119,1,0,1,1,6,1988,2,0,26,-15309317,0,1,1,1,0,0,0,0,6,2,2,1,0,2,1,0,0,0,1,1,0,22812411,NULL,333000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0
67,12000000,en,5.145185,2010-01-14,108,Medium,204940,1,0,1,1,2,2010,1,0,14,-50746591,0,2,1,1,0,0,0,0,2,25,6,7,6,20,2,0,1,0,1,0,1,266728738,163670000,245066411,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,2,0,0,4,1,0,0,1,0,0,0,1,0,0,0
68,0,zh,6.303552,2013-10-04,133,Large,154120,0,0,1,0,5,2013,10,1,4,-28659422,0,3,3,0,0,0,0,0,5,2,2,2,1,0,0,0,0,1,1,0,0,1332231,34786960,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,2000000,en,14.284787,1962-12-25,129,Large,13129846,1,0,1,0,17,1962,12,1,25,32322910,0,1,1,1,0,0,0,0,17,9,2,0,0,1,0,0,0,0,1,1,1,28900000,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,6,4,2,0,8,5,0,3,0,0,0,0,0,0,0,1,0,0,2
70,85000000,en,2.238808,2006-06-03,104,Medium,158468292,1,1,1,1,9,2006,6,0,3,74205073,0,1,2,1,0,0,0,1,9,5,3,0,0,0,0,0,1,0,1,0,1,173013509,NULL,NULL,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,7,4,5,3,5,2,10,14,3,1,1,0,1,1,0,0,0,3,0,0,0
71,29000000,en,12.092096,2005-03-04,103,Medium,21126225,1,0,1,1,18,2005,3,0,4,-7149862,0,7,2,1,0,0,0,0,18,3,2,6,5,17,4,0,1,0,1,0,1,NULL,655011224,161626121,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,13,1,0,2,0,0,0,1,0,1,0,2,0,0,0
72,0,es,7.667491,2004-02-06,126,Large,16756372,0,1,1,1,13,2004,2,0,6,-15309317,0,8,8,0,0,0,1,0,13,1,1,0,0,0,0,0,0,1,1,0,0,20908467,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0
73,11000000,en,8.290384,1990-04-05,85,Short,8266343,1,0,1,1,7,1990,4,0,5,-28405871,0,2,1,1,0,0,0,0,7,3,2,0,0,0,0,0,1,1,1,0,0,331816,NULL,NULL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0
74,0,cs,0.919556,2004-03-30,90,Short,17393,0,1,1,0,5,2004,3,0,30,-7149862,0,NULL,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,445000,en,2.482536,1976-03-31,84,Short,2300000,1,0,1,1,15,1976,3,0,31,-7149862,0,1,1,1,0,0,0,0,15,0,0,1,0,2,2,1,0,0,0,1,1,NULL,136400000,7500000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0
76,17000000,en,9.665251,2011-08-18,106,Medium,24922237,1,1,1,1,5,2011,8,1,18,-33273015,0,1,2,1,0,0,0,0,5,5,3,19,7,14,3,0,0,1,1,1,0,105178561,358372926,129000000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1
77,500000,ta,0.660663,2000-05-05,157,Large,500000,0,0,1,0,0,2000,5,0,5,21757736,0,NULL,1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,1,0,500000,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
78,6000000,en,10.451986,1980-07-25,98,Medium,39846344,1,0,1,1,5,1980,7,0,25,40981593,0,2,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0
79,0,en,2.633399,1981-12-18,122,Large,35610100,1,0,1,1,13,1981,12,1,18,32322910,0,2,1,1,0,0,0,0,13,9,5,0,0,2,0,0,1,0,1,0,1,126737428,NULL,7100000,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
80,1500000,en,6.636625,2016-09-15,102,Medium,779820,1,1,1,1,13,2016,9,1,15,-37667937,0,5,2,1,0,0,1,0,13,4,1,8,1,22,1,1,1,0,0,0,1,16829545,17336370,157107755,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,5,5,10,2,6,0,31,10,4,1,0,0,0,0,1,0,0,3,0,0,0
81,15000000,en,4.98408,2002-12-14,118,Medium,9237470,1,0,1,1,13,2002,12,1,14,32322910,0,6,3,1,0,0,0,0,13,18,3,0,0,2,1,0,0,1,1,1,0,152368585,NULL,NULL,6,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,1,1,2,0,8,3,0,2,0,0,0,0,0,0,0,1,0,0,0
82,10284523,en,4.349046,2005-10-21,104,Medium,11588205,1,0,1,0,1,2005,10,1,21,-28659422,0,4,1,1,0,0,0,0,1,18,4,12,4,4,3,0,1,0,1,0,1,218613188,435000000,17096053,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,2,0,0,0
83,43000000,en,10.947957,2005-07-29,104,Medium,91974818,1,0,1,1,16,2005,7,0,29,40981593,0,6,2,1,0,0,0,0,16,8,5,6,2,7,5,1,1,0,0,0,1,151559,50892160,18591272,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,8,19,8,3,4,6,15,12,6,2,1,0,1,2,0,0,0,3,0,0,0
84,28000000,en,7.482865,1984-12-06,116,Medium,40400657,1,0,1,1,8,1984,12,1,6,32322910,0,1,1,1,0,1,0,0,8,8,2,4,4,2,1,0,0,1,1,1,0,470654000,12000000,34967437,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,3,3,3,1,2,1,3,8,1,2,0,0,0,1,0,0,0,1,0,0,0
85,2000000,en,10.239941,2011-01-21,85,Short,13101672,1,0,1,1,9,2011,1,0,21,-50746591,0,2,2,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,NULL,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,0,0,1,0,0,2,0,0,1
86,50000000,en,7.260574,1995-06-09,109,Medium,152022101,1,0,1,1,4,1995,6,0,9,74205073,0,2,1,1,1,0,0,0,4,3,3,2,1,8,3,1,0,0,0,1,1,7286388,3960327,215394738,2,2,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,3,1,0,2,0,0,0,0,0,1,0,1,0,0,0
87,8000000,en,9.741644,1979-12-18,105,Medium,106260000,1,0,1,1,12,1979,12,1,18,32322910,0,1,1,1,0,0,0,0,12,7,2,2,2,1,1,0,1,1,1,0,0,70600000,50000000,70600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,5,3,2,5,3,0,2,0,0,0,1,1,0,0,2,1,0,0
88,7500000,cn,12.314278,1995-01-30,91,Short,32392047,0,0,1,1,10,1995,1,0,30,-50746591,0,2,1,1,0,0,0,0,10,7,4,0,0,0,0,0,0,1,1,0,0,72179579,NULL,NULL,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
89,20000000,en,13.655178,2017-03-31,126,Large,13162475,1,1,1,1,7,2017,3,0,31,-7149862,0,3,3,1,0,0,0,0,7,18,11,2,1,13,8,1,0,0,0,0,1,630161890,5475058,36606743,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,13,1,0,2,1,0,0,0,1,0,0,4,0,0,0
90,0,en,4.359884,1993-02-05,109,Medium,140081992,1,0,1,1,22,1993,2,0,5,-15309317,0,3,2,1,0,0,0,0,22,4,3,8,3,5,4,1,0,0,0,1,1,NULL,129795554,71624879,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,1,0,2,2,1,0,7,1,0,3,0,0,0,2,1,0,0,1,0,0,1
91,30000000,en,25.261865,2003-10-10,111,Medium,180949000,1,1,1,1,15,2003,10,1,10,-28659422,0,3,1,1,1,0,0,1,15,10,1,7,7,6,2,1,1,1,0,0,0,238207122,161626121,238207122,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,8,29,15,4,7,6,24,21,17,3,0,0,0,3,0,2,0,5,0,0,1
92,0,it,3.83196,2001-03-16,106,Medium,215339,0,0,1,0,3,2001,3,0,16,-7149862,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,NULL,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
93,35000000,en,1.690768,1995-09-20,135,Large,15000000,1,0,1,0,5,1995,9,1,20,-37667937,0,3,1,0,1,0,0,0,5,2,1,0,0,0,0,1,0,0,0,1,1,10006806,NULL,NULL,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,1
94,0,en,14.322814,2008-05-15,96,Medium,2724474,1,0,1,1,5,2008,5,0,15,21757736,0,1,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1,1,1,0,NULL,NULL,NULL,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
95,15000000,en,18.184056,2001-05-16,147,Large,20117339,1,0,1,1,16,2001,5,0,16,21757736,0,5,2,1,0,0,1,0,16,4,1,1,0,1,0,1,1,1,0,0,0,163169,6841570,NULL,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,1,1,1,0,6,2,0,1,1,1,0,0,0,1,0,1,0,0,0
96,0,ru,0.181963,2012-12-09,72,Short,14353,0,0,1,0,0,2012,12,1,9,32322910,0,1,1,0,0,1,0,0,0,12,7,0,0,0,0,0,0,0,1,0,0,38862717,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
97,2500000,fr,2.942355,2011-11-14,98,Medium,3358,0,0,1,0,0,2011,11,0,14,31944703,1,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,NULL,NULL,20374201,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
98,0,ru,1.042112,2011-06-26,158,Large,73000,0,0,1,0,0,2011,6,0,26,74205073,0,1,1,0,0,1,0,0,0,2,2,3,0,0,0,0,1,0,1,0,1,5873871,33000337,NULL,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
99,10500000,es,11.003515,2012-08-31,90,Short,23000000,0,0,1,1,13,2012,8,1,31,-33273015,0,1,1,1,0,0,1,0,13,1,0,1,0,2,2,1,0,0,0,0,1,102984862,NULL,875386,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,1
100,6000000,en,5.529808,1988-04-15,120,Large,46616067,1,0,1,1,10,1988,4,0,15,-28405871,0,1,1,1,0,0,1,0,10,5,2,12,2,3,3,0,0,1,1,1,0,35856053,245066411,6029824,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
101,7000000,en,7.958502,1990-01-26,91,Short,9229401,1,0,1,1,8,1990,1,0,26,-50746591,0,4,1,1,0,0,0,0,8,4,4,0,0,1,1,0,0,1,1,1,0,152427960,NULL,30857814,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,5,1,7,6,2,4,0,9,10,1,2,0,0,0,0,0,0,0,1,0,0,0
102,60000000,en,11.93646,2001-12-11,135,Large,313542341,1,1,1,1,14,2001,12,1,11,32322910,0,3,1,1,0,0,0,0,14,8,5,10,5,12,2,0,1,0,1,0,1,60289912,38290723,60289912,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,8,6,2,5,2,11,10,2,3,0,0,0,1,1,0,0,6,0,0,2
103,0,ko,1.066558,2007-08-18,102,Medium,14961069,0,0,1,0,0,2007,8,1,18,-33273015,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,NULL,1,0,NULL,0,1,NULL,NULL,33579813,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
104,0,en,2.401289,2012-09-28,121,Large,5310554,1,0,1,1,1,2012,9,1,28,-37667937,0,3,1,1,0,0,0,0,1,19,10,14,4,18,4,1,1,0,0,0,1,207515725,1004558444,694713380,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0
105,0,tr,1.590383,2014-02-20,117,Medium,149521495,0,0,1,0,0,2014,2,0,20,-15309317,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,NULL,0,0,NULL,0,0,NULL,5330000,NULL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
106,10900000,en,13.454169,2013-09-08,105,Medium,16505460,1,0,1,1,8,2013,9,1,8,-37667937,0,5,1,1,0,0,0,0,8,1,1,27,11,16,2,1,0,1,0,1,0,36160375,694713380,97838349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,2,3,1,7,7,2,1,1,0,0,0,1,0,0,0,1,0,0
107,31000000,en,6.523155,2010-01-21,105,Medium,15134293,1,1,1,1,0,2010,1,0,21,-50746591,0,2,1,1,0,0,0,0,0,32,4,17,4,5,4,0,0,1,1,1,0,786636033,98410061,114660784,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,1,0,4,1,1,1,1,0,0,1,1,1,0,3,1,0,0
108,72000000,en,20.755149,1995-05-24,177,Large,210000000,1,0,1,1,8,1995,5,0,24,21757736,0,3,1,1,1,0,0,0,8,16,5,0,0,0,0,0,0,1,1,0,0,120207127,NULL,NULL,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,4,9,7,1,3,3,12,11,2,2,0,0,0,0,0,0,0,1,0,0,0
109,14000000,en,3.873796,1999-04-15,97,Medium,18535191,1,0,1,1,0,1999,4,0,15,-28405871,0,2,2,1,0,0,0,0,0,1,1,4,4,3,3,1,1,0,0,0,1,82150642,352194034,11300653,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
110,15000000,en,3.210693,1966-10-10,189,Large,34562222,1,0,1,1,2,1966,10,1,10,-28659422,0,1,1,1,0,0,0,0,2,2,2,1,1,3,2,1,0,0,0,1,1,102272727,NULL,28900000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,4,1,0,3,0,0,0,0,0,0,0,2,0,0,0
111,75000000,en,13.136791,2001-10-12,123,Large,67631903,1,0,1,1,1,2001,10,1,12,-28659422,0,7,1,1,0,0,0,0,1,24,8,8,3,4,4,0,0,1,1,1,0,296000000,56505065,82150642,9,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,14,11,22,8,3,4,4,20,15,1,2,0,0,1,2,0,0,0,5,1,0,0
112,35000000,en,5.093704,2004-08-06,111,Medium,22034832,1,0,1,1,1,2004,8,1,6,-33273015,0,2,1,1,0,0,0,0,1,8,7,10,4,17,5,1,1,1,0,0,0,100020092,116700000,105834556,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,11,2,1,0,5,1,0,1,0,0,0,2,1,0,0,3,0,0,0
113,100000000,en,11.696923,2015-11-20,122,Large,93820758,1,1,1,1,22,2015,11,0,20,31944703,0,8,1,1,0,0,0,0,22,12,10,2,1,14,5,0,0,0,1,1,1,1519557910,NULL,1004558444,17,2,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,13,7,12,12,3,7,5,8,13,25,5,0,0,0,0,0,0,0,2,1,1,1
114,20000000,en,4.619593,1988-03-25,106,Medium,51684798,1,0,1,1,3,1988,3,0,25,-7149862,0,2,1,1,0,0,0,0,3,4,4,9,4,0,0,0,0,0,1,1,1,70136369,152427960,NULL,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,5,1,0,2,0,0,0,1,0,0,0,2,0,0,0
115,93000000,en,32.070725,2001-12-18,178,Large,871368364,1,1,1,1,16,2001,12,1,18,32322910,0,3,2,1,0,0,0,0,16,10,4,7,2,6,6,0,0,1,1,1,0,332000000,137298489,82150642,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,1,1,0,12,1,1,4,0,0,0,1,0,0,0,3,0,0,2
116,25000000,en,5.00725,2002-05-31,86,Short,41604473,1,0,1,1,7,2002,5,0,31,21757736,0,1,1,1,0,0,0,0,7,5,3,3,3,4,4,0,0,1,1,1,0,102244770,40846082,361832400,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0
117,0,zh,1.678013,2012-11-01,145,Large,311,0,0,1,0,2,2012,11,0,1,31944703,0,12,1,1,0,0,0,1,2,13,6,24,3,0,0,0,0,1,1,1,0,550000000,356830601,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0
118,0,en,11.356011,2007-03-02,100,Medium,253625427,1,1,1,1,9,2007,3,0,2,-7149862,0,2,1,1,0,0,0,0,9,10,6,25,6,12,6,0,0,0,1,1,1,461983149,296000000,141407024,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,5,2,0,1,0,0,0,0,0,0,0,2,1,0,0
119,0,en,4.304224,1993-06-18,107,Medium,1796389,1,0,1,1,11,1993,6,0,18,74205073,0,1,1,1,0,0,0,0,11,3,2,6,3,9,2,0,1,0,1,0,1,53208180,9500000,183316455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,1,0,7,1,0,2,0,0,0,0,1,0,0,1,0,0,1
120,12716953,cn,6.183021,1997-01-31,113,Medium,18814720,0,0,1,1,4,1997,1,0,31,-50746591,0,1,2,1,0,0,0,0,4,9,5,2,0,0,0,0,0,0,1,1,0,72179579,NULL,NULL,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0
121,90000000,en,8.345985,2001-08-03,90,Short,347325802,1,0,1,1,1,2001,8,1,3,-33273015,0,1,1,1,0,0,0,0,1,4,3,14,5,1,1,0,0,1,1,1,0,263920180,244386864,NULL,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0
122,150000000,en,12.453452,1999-06-18,88,Short,448000000,1,1,1,1,9,1999,6,0,18,74205073,0,1,1,1,0,0,0,0,9,7,2,13,6,5,5,0,1,1,1,0,0,505000000,320145693,352194034,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,5,0,0,3,4,7,5,0,0,0,0,0,0,0,2,0,0,0
123,1500000,en,1.961208,1990-02-09,94,Medium,5585154,1,0,1,0,4,1990,2,0,9,-15309317,0,1,1,1,0,0,0,0,4,17,5,12,5,12,4,0,0,0,1,1,1,190458706,333000000,119500000,5,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,12,13,37,7,2,11,4,13,17,0,3,0,0,0,0,0,0,0,2,1,0,0
124,25000000,en,8.369176,2000-03-20,115,Medium,91036760,1,0,1,1,6,2000,3,0,20,-7149862,0,2,1,1,0,0,0,0,6,9,1,0,0,5,5,0,1,0,1,0,1,30399676,NULL,77745568,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0
125,7500000,en,16.376657,2009-07-17,95,Medium,60722734,1,1,1,1,17,2009,7,0,17,40981593,0,3,1,1,1,0,0,0,17,12,5,13,9,4,4,0,1,1,1,0,0,53478166,225990978,138259062,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,5,2,2,2,2,0,8,9,0,2,0,0,0,1,1,0,0,2,1,0,0
126,40000000,zh,14.622493,2008-07-03,125,Large,7400000,0,1,1,1,2,2008,7,0,3,40981593,0,5,3,1,0,0,0,1,2,9,4,6,3,7,1,0,1,0,1,0,1,85306374,97837138,961000000,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,en,5.695908,1978-06-02,105,Medium,15500000,1,0,1,1,1,1978,6,0,2,74205073,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,NULL,NULL,NULL,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,10000000,en,7.886926,2000-12-22,111,Medium,12008642,1,0,1,1,4,2000,12,1,22,32322910,0,2,1,1,0,0,0,0,4,3,3,9,9,13,3,1,0,0,0,1,1,82150642,34585416,126297830,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,3,7,3,2,6,0,11,14,3,2,1,1,1,2,1,0,0,1,0,0,0
129,18000000,en,9.929809,2005-10-14,100,Medium,46201432,1,1,1,1,21,2005,10,1,14,-28659422,1,2,1,1,0,0,0,0,21,1,1,0,0,9,6,0,1,1,1,0,0,NULL,NULL,68696770,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0,9,1,0,3,0,0,0,1,0,0,0,3,0,0,1
130,2400000,en,5.230661,1996-10-16,120,Large,5731103,1,0,1,1,3,1996,10,1,16,-28659422,0,2,1,1,0,0,0,0,3,5,1,9,8,2,1,0,0,0,1,1,1,NULL,239606210,26828365,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,4000000,en,10.130541,2013-07-24,90,Short,9800000,1,1,1,1,6,2013,7,0,24,40981593,0,5,1,1,0,0,0,0,6,17,11,0,0,1,0,0,NULL,1,1,NULL,0,226497209,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,5,0,0,0,0,0,0,0,1,0,0,0
132,6000000,en,8.278079,2011-01-01,93,Short,5206,1,0,1,1,0,2011,1,0,1,-50746591,0,NULL,1,1,0,0,1,0,0,11,2,1,1,8,4,0,1,1,1,0,0,961000000,NULL,357852395,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133,0,en,1.079975,2000-09-02,97,Medium,2452566,1,0,1,0,4,2000,9,1,2,-37667937,0,1,4,1,0,0,0,0,4,20,6,0,0,0,0,0,0,0,1,0,1,91188905,NULL,NULL,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,65000000,en,11.73956,2010-11-04,95,Medium,211780824,1,1,1,1,8,2010,11,0,4,31944703,0,3,1,1,0,0,1,0,8,29,10,10,8,11,5,0,0,1,1,1,0,141591324,459270619,288500217,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,1,3,4,1,13,16,0,6,1,1,1,1,1,1,0,2,3,0,0
